"order_id","customer_id","delivery_status","delivered_date"
11411.0,8343.0,"delivered","2023-11-17 00:00:00.000"
11412.0,8141.0,"delivered","2023-11-21 00:00:00.000"
11413.0,6684.0,"delivered","2023-11-21 00:00:00.000"
11414.0,4199.0,"canceled",
11415.0,5434.0,"delivered","2023-11-17 00:00:00.000"
11416.0,4796.0,"delivered","2023-11-17 00:00:00.000"
11417.0,9333.0,"delivered","2023-11-21 00:00:00.000"
11418.0,7673.0,"canceled",
11419.0,8344.0,"delivered","2023-11-18 00:00:00.000"
11420.0,4749.0,"delivered","2023-11-18 00:00:00.000"
11421.0,4834.0,"delivered","2023-11-19 00:00:00.000"
11422.0,2561.0,"delivered","2023-11-17 00:00:00.000"
11423.0,3585.0,"canceled",
11424.0,2544.0,"delivered","2023-11-18 00:00:00.000"
11425.0,5534.0,"delivered","2023-11-20 00:00:00.000"
11426.0,4779.0,"delivered","2023-11-20 00:00:00.000"
11427.0,2122.0,"delivered","2023-11-19 00:00:00.000"
11428.0,2218.0,"delivered","2023-11-17 00:00:00.000"
11429.0,9227.0,"delivered","2023-11-18 00:00:00.000"
11430.0,6628.0,"delivered","2023-11-19 00:00:00.000"
11431.0,2423.0,"delivered","2023-11-18 00:00:00.000"
11432.0,1277.0,"delivered","2023-11-18 00:00:00.000"
11433.0,9904.0,"canceled",
11434.0,9968.0,"delivered","2023-11-19 00:00:00.000"
11435.0,6603.0,"delivered","2023-11-18 00:00:00.000"
11436.0,5296.0,"delivered","2023-11-19 00:00:00.000"
11437.0,9970.0,"delivered","2023-11-20 00:00:00.000"
11438.0,6511.0,"delivered","2023-11-17 00:00:00.000"
11439.0,5696.0,"delivered","2023-11-17 00:00:00.000"
11440.0,4105.0,"delivered","2023-11-18 00:00:00.000"
11441.0,5673.0,"delivered","2023-11-19 00:00:00.000"
11442.0,9132.0,"delivered","2023-11-21 00:00:00.000"
11443.0,8458.0,"delivered","2023-11-20 00:00:00.000"
11444.0,9510.0,"delivered","2023-11-19 00:00:00.000"
11445.0,9816.0,"delivered","2023-11-18 00:00:00.000"
11446.0,9346.0,"delivered","2023-11-18 00:00:00.000"
11447.0,2446.0,"delivered","2023-11-17 00:00:00.000"
11448.0,6233.0,"delivered","2023-11-20 00:00:00.000"
11449.0,1309.0,"delivered","2023-11-18 00:00:00.000"
11450.0,5954.0,"delivered","2023-11-20 00:00:00.000"
11451.0,3267.0,"canceled",
11452.0,5814.0,"delivered","2023-11-19 00:00:00.000"
11453.0,6229.0,"delivered","2023-11-17 00:00:00.000"
11454.0,3434.0,"delivered","2023-11-19 00:00:00.000"
11455.0,2700.0,"delivered","2023-11-17 00:00:00.000"
11456.0,6770.0,"delivered","2023-11-18 00:00:00.000"
11457.0,8741.0,"delivered","2023-11-19 00:00:00.000"
11458.0,5056.0,"delivered","2023-11-18 00:00:00.000"
11459.0,4679.0,"delivered","2023-11-19 00:00:00.000"
11460.0,3223.0,"delivered","2023-11-19 00:00:00.000"
11461.0,2707.0,"delivered","2023-11-17 00:00:00.000"
11462.0,6481.0,"delivered","2023-11-18 00:00:00.000"
11463.0,4401.0,"delivered","2023-11-21 00:00:00.000"
11464.0,5678.0,"canceled",
11465.0,6002.0,"delivered","2023-11-18 00:00:00.000"
11466.0,6830.0,"delivered","2023-11-17 00:00:00.000"
11467.0,4833.0,"delivered","2023-11-19 00:00:00.000"
11468.0,7207.0,"canceled",
11469.0,9661.0,"delivered","2023-11-17 00:00:00.000"
11470.0,5592.0,"delivered","2023-11-18 00:00:00.000"
11471.0,1223.0,"delivered","2023-11-17 00:00:00.000"
11472.0,3012.0,"delivered","2023-11-18 00:00:00.000"
11473.0,4715.0,"delivered","2023-11-18 00:00:00.000"
11474.0,5626.0,"delivered","2023-11-19 00:00:00.000"
11475.0,6909.0,"canceled",
11476.0,1412.0,"delivered","2023-11-20 00:00:00.000"
11477.0,2064.0,"delivered","2023-11-21 00:00:00.000"
11478.0,9618.0,"delivered","2023-11-20 00:00:00.000"
11479.0,4784.0,"delivered","2023-11-19 00:00:00.000"
11480.0,3367.0,"delivered","2023-11-20 00:00:00.000"
11481.0,6413.0,"delivered","2023-11-19 00:00:00.000"
11482.0,7234.0,"delivered","2023-11-20 00:00:00.000"
11483.0,1611.0,"delivered","2023-11-18 00:00:00.000"
11484.0,9571.0,"delivered","2023-11-21 00:00:00.000"
11485.0,8769.0,"delivered","2023-11-19 00:00:00.000"
11486.0,4440.0,"delivered","2023-11-21 00:00:00.000"
11487.0,9145.0,"delivered","2023-11-20 00:00:00.000"
11488.0,1219.0,"delivered","2023-11-20 00:00:00.000"
11489.0,5279.0,"delivered","2023-11-21 00:00:00.000"
11490.0,3439.0,"delivered","2023-11-19 00:00:00.000"
11491.0,7609.0,"delivered","2023-11-18 00:00:00.000"
11492.0,7122.0,"delivered","2023-11-20 00:00:00.000"
11493.0,7129.0,"delivered","2023-11-22 00:00:00.000"
11494.0,4327.0,"delivered","2023-11-19 00:00:00.000"
11495.0,3810.0,"delivered","2023-11-18 00:00:00.000"
11496.0,4639.0,"delivered","2023-11-19 00:00:00.000"
11497.0,4986.0,"delivered","2023-11-19 00:00:00.000"
11498.0,1022.0,"delivered","2023-11-19 00:00:00.000"
11499.0,5615.0,"delivered","2023-11-20 00:00:00.000"
11500.0,4050.0,"delivered","2023-11-20 00:00:00.000"
11501.0,9712.0,"delivered","2023-11-18 00:00:00.000"
11502.0,6828.0,"delivered","2023-11-20 00:00:00.000"
11503.0,8451.0,"delivered","2023-11-18 00:00:00.000"
11504.0,8321.0,"delivered","2023-11-19 00:00:00.000"
11505.0,7245.0,"delivered","2023-11-20 00:00:00.000"
11506.0,8132.0,"delivered","2023-11-19 00:00:00.000"
11507.0,2115.0,"delivered","2023-11-19 00:00:00.000"
11508.0,4596.0,"delivered","2023-11-22 00:00:00.000"
11509.0,5281.0,"delivered","2023-11-19 00:00:00.000"
11510.0,4828.0,"delivered","2023-11-18 00:00:00.000"
11511.0,9993.0,"delivered","2023-11-20 00:00:00.000"
11512.0,7538.0,"delivered","2023-11-18 00:00:00.000"
11513.0,9249.0,"delivered","2023-11-19 00:00:00.000"
11514.0,6441.0,"canceled",
11515.0,7439.0,"delivered","2023-11-19 00:00:00.000"
11516.0,4146.0,"delivered","2023-11-18 00:00:00.000"
11517.0,3532.0,"delivered","2023-11-19 00:00:00.000"
11518.0,2666.0,"delivered","2023-11-19 00:00:00.000"
11519.0,2639.0,"delivered","2023-11-19 00:00:00.000"
11520.0,6812.0,"delivered","2023-11-18 00:00:00.000"
11521.0,1162.0,"delivered","2023-11-18 00:00:00.000"
11522.0,1510.0,"delivered","2023-11-18 00:00:00.000"
11523.0,8640.0,"delivered","2023-11-20 00:00:00.000"
11524.0,9073.0,"canceled",
11525.0,7014.0,"delivered","2023-11-18 00:00:00.000"
11526.0,4630.0,"delivered","2023-11-19 00:00:00.000"
11527.0,8100.0,"canceled",
11528.0,5449.0,"delivered","2023-11-19 00:00:00.000"
11529.0,8123.0,"delivered","2023-11-19 00:00:00.000"
11530.0,8919.0,"canceled",
11531.0,4587.0,"delivered","2023-11-18 00:00:00.000"
11532.0,9835.0,"delivered","2023-11-18 00:00:00.000"
11533.0,3853.0,"delivered","2023-11-18 00:00:00.000"
11534.0,6322.0,"delivered","2023-11-18 00:00:00.000"
11535.0,1785.0,"delivered","2023-11-19 00:00:00.000"
11536.0,6554.0,"delivered","2023-11-19 00:00:00.000"
11537.0,3687.0,"delivered","2023-11-22 00:00:00.000"
11538.0,4664.0,"delivered","2023-11-19 00:00:00.000"
11539.0,6893.0,"delivered","2023-11-19 00:00:00.000"
11540.0,9976.0,"delivered","2023-11-18 00:00:00.000"
11541.0,1486.0,"canceled",
11542.0,6926.0,"delivered","2023-11-19 00:00:00.000"
11543.0,2617.0,"delivered","2023-11-19 00:00:00.000"
11544.0,7530.0,"delivered","2023-11-18 00:00:00.000"
11545.0,6971.0,"delivered","2023-11-18 00:00:00.000"
11546.0,1728.0,"delivered","2023-11-18 00:00:00.000"
11547.0,3816.0,"delivered","2023-11-19 00:00:00.000"
11548.0,3014.0,"delivered","2023-11-21 00:00:00.000"
11549.0,1551.0,"delivered","2023-11-23 00:00:00.000"
11550.0,7066.0,"delivered","2023-11-21 00:00:00.000"
11551.0,1983.0,"delivered","2023-11-21 00:00:00.000"
11552.0,6634.0,"canceled",
11553.0,3569.0,"delivered","2023-11-22 00:00:00.000"
11554.0,3846.0,"delivered","2023-11-22 00:00:00.000"
11555.0,9194.0,"delivered","2023-11-20 00:00:00.000"
11556.0,3726.0,"delivered","2023-11-20 00:00:00.000"
11557.0,6904.0,"delivered","2023-11-21 00:00:00.000"
11558.0,5329.0,"delivered","2023-11-20 00:00:00.000"
11559.0,1840.0,"delivered","2023-11-21 00:00:00.000"
11560.0,7170.0,"delivered","2023-11-19 00:00:00.000"
11561.0,1255.0,"delivered","2023-11-19 00:00:00.000"
11562.0,7612.0,"delivered","2023-11-21 00:00:00.000"
11563.0,5801.0,"delivered","2023-11-22 00:00:00.000"
11564.0,5894.0,"delivered","2023-11-21 00:00:00.000"
11565.0,8410.0,"delivered","2023-11-23 00:00:00.000"
11566.0,5915.0,"delivered","2023-11-19 00:00:00.000"
11567.0,2916.0,"canceled",
11568.0,1680.0,"delivered","2023-11-21 00:00:00.000"
11569.0,5289.0,"delivered","2023-11-22 00:00:00.000"
11570.0,6826.0,"delivered","2023-11-22 00:00:00.000"
11571.0,2240.0,"delivered","2023-11-20 00:00:00.000"
11572.0,7141.0,"delivered","2023-11-21 00:00:00.000"
11573.0,1435.0,"delivered","2023-11-21 00:00:00.000"
11574.0,1946.0,"delivered","2023-11-19 00:00:00.000"
11575.0,4078.0,"delivered","2023-11-20 00:00:00.000"
11576.0,2480.0,"delivered","2023-11-20 00:00:00.000"
11577.0,8182.0,"delivered","2023-11-22 00:00:00.000"
11578.0,2813.0,"delivered","2023-11-20 00:00:00.000"
11579.0,8904.0,"delivered","2023-11-20 00:00:00.000"
11580.0,8106.0,"delivered","2023-11-20 00:00:00.000"
11581.0,4801.0,"delivered","2023-11-19 00:00:00.000"
11582.0,3251.0,"delivered","2023-11-22 00:00:00.000"
11583.0,7439.0,"delivered","2023-11-20 00:00:00.000"
11584.0,9783.0,"delivered","2023-11-20 00:00:00.000"
11585.0,1965.0,"delivered","2023-11-23 00:00:00.000"
11586.0,8456.0,"delivered","2023-11-21 00:00:00.000"
11587.0,4680.0,"delivered","2023-11-19 00:00:00.000"
11588.0,6785.0,"delivered","2023-11-19 00:00:00.000"
11589.0,4380.0,"delivered","2023-11-20 00:00:00.000"
11590.0,6066.0,"delivered","2023-11-20 00:00:00.000"
11591.0,4344.0,"delivered","2023-11-21 00:00:00.000"
11592.0,4330.0,"delivered","2023-11-19 00:00:00.000"
11593.0,6423.0,"delivered","2023-11-22 00:00:00.000"
11594.0,6301.0,"delivered","2023-11-21 00:00:00.000"
11595.0,2949.0,"delivered","2023-11-19 00:00:00.000"
11596.0,2598.0,"delivered","2023-11-19 00:00:00.000"
11597.0,6478.0,"delivered","2023-11-19 00:00:00.000"
11598.0,7826.0,"delivered","2023-11-19 00:00:00.000"
11599.0,6271.0,"delivered","2023-11-21 00:00:00.000"
11600.0,8287.0,"delivered","2023-11-19 00:00:00.000"
11601.0,2280.0,"delivered","2023-11-20 00:00:00.000"
11602.0,8733.0,"delivered","2023-11-21 00:00:00.000"
11603.0,7057.0,"canceled",
11604.0,2043.0,"delivered","2023-11-20 00:00:00.000"
11605.0,4944.0,"delivered","2023-11-19 00:00:00.000"
11606.0,5503.0,"delivered","2023-11-22 00:00:00.000"
11607.0,8945.0,"delivered","2023-11-22 00:00:00.000"
11608.0,2492.0,"delivered","2023-11-19 00:00:00.000"
11609.0,7363.0,"delivered","2023-11-20 00:00:00.000"
11610.0,1220.0,"delivered","2023-11-21 00:00:00.000"
11611.0,9375.0,"delivered","2023-11-19 00:00:00.000"
11612.0,4071.0,"delivered","2023-11-19 00:00:00.000"
11613.0,6379.0,"delivered","2023-11-20 00:00:00.000"
11614.0,3804.0,"delivered","2023-11-21 00:00:00.000"
11615.0,6659.0,"delivered","2023-11-20 00:00:00.000"
11616.0,5485.0,"delivered","2023-11-21 00:00:00.000"
11617.0,8442.0,"delivered","2023-11-21 00:00:00.000"
11618.0,7680.0,"delivered","2023-11-19 00:00:00.000"
11619.0,7763.0,"delivered","2023-11-23 00:00:00.000"
11620.0,7948.0,"delivered","2023-11-25 00:00:00.000"
11621.0,6260.0,"delivered","2023-11-22 00:00:00.000"
11622.0,6247.0,"delivered","2023-11-21 00:00:00.000"
11623.0,3079.0,"delivered","2023-11-22 00:00:00.000"
11624.0,4817.0,"delivered","2023-11-23 00:00:00.000"
11625.0,2356.0,"delivered","2023-11-20 00:00:00.000"
11626.0,1668.0,"canceled",
11627.0,9370.0,"delivered","2023-11-19 00:00:00.000"
11628.0,2216.0,"delivered","2023-11-21 00:00:00.000"
11629.0,5636.0,"delivered","2023-11-19 00:00:00.000"
11630.0,9689.0,"delivered","2023-11-19 00:00:00.000"
11631.0,2318.0,"delivered","2023-11-21 00:00:00.000"
11632.0,8347.0,"delivered","2023-11-19 00:00:00.000"
11633.0,8641.0,"delivered","2023-11-19 00:00:00.000"
11634.0,7351.0,"delivered","2023-11-20 00:00:00.000"
11635.0,4637.0,"delivered","2023-11-19 00:00:00.000"
11636.0,2434.0,"delivered","2023-11-20 00:00:00.000"
11637.0,7180.0,"canceled",
11638.0,8916.0,"delivered","2023-11-19 00:00:00.000"
11639.0,7478.0,"delivered","2023-11-19 00:00:00.000"
11640.0,5965.0,"delivered","2023-11-19 00:00:00.000"
11641.0,4118.0,"delivered","2023-11-20 00:00:00.000"
11642.0,1414.0,"delivered","2023-11-26 00:00:00.000"
11643.0,2573.0,"delivered","2023-11-20 00:00:00.000"
11644.0,1930.0,"delivered","2023-11-19 00:00:00.000"
11645.0,5267.0,"delivered","2023-11-25 00:00:00.000"
11646.0,2475.0,"delivered","2023-11-20 00:00:00.000"
11647.0,9633.0,"delivered","2023-11-19 00:00:00.000"
11648.0,5639.0,"delivered","2023-11-22 00:00:00.000"
11649.0,7393.0,"delivered","2023-11-19 00:00:00.000"
11650.0,2654.0,"delivered","2023-11-19 00:00:00.000"
11651.0,2510.0,"delivered","2023-11-22 00:00:00.000"
11652.0,9668.0,"delivered","2023-11-23 00:00:00.000"
11653.0,8675.0,"delivered","2023-11-20 00:00:00.000"
11654.0,6873.0,"delivered","2023-11-20 00:00:00.000"
11655.0,5798.0,"delivered","2023-11-20 00:00:00.000"
11656.0,3117.0,"delivered","2023-11-21 00:00:00.000"
11657.0,8406.0,"delivered","2023-11-20 00:00:00.000"
11658.0,7185.0,"delivered","2023-11-22 00:00:00.000"
11659.0,8893.0,"delivered","2023-11-20 00:00:00.000"
11660.0,3406.0,"delivered","2023-11-21 00:00:00.000"
11661.0,3799.0,"delivered","2023-11-22 00:00:00.000"
11662.0,9996.0,"delivered","2023-11-22 00:00:00.000"
11663.0,9164.0,"delivered","2023-11-20 00:00:00.000"
11664.0,9784.0,"delivered","2023-11-21 00:00:00.000"
11665.0,8707.0,"delivered","2023-11-20 00:00:00.000"
11666.0,2890.0,"delivered","2023-11-23 00:00:00.000"
11667.0,6076.0,"delivered","2023-11-22 00:00:00.000"
11668.0,8756.0,"delivered","2023-11-23 00:00:00.000"
11669.0,1200.0,"delivered","2023-11-21 00:00:00.000"
11670.0,9745.0,"delivered","2023-11-20 00:00:00.000"
11671.0,6396.0,"delivered","2023-11-23 00:00:00.000"
11672.0,3004.0,"delivered","2023-11-20 00:00:00.000"
11673.0,7824.0,"canceled",
11674.0,3077.0,"delivered","2023-11-21 00:00:00.000"
11675.0,5805.0,"delivered","2023-11-20 00:00:00.000"
11676.0,9860.0,"delivered","2023-11-20 00:00:00.000"
11677.0,3633.0,"delivered","2023-11-21 00:00:00.000"
11678.0,1145.0,"delivered","2023-11-22 00:00:00.000"
11679.0,6679.0,"delivered","2023-11-20 00:00:00.000"
11680.0,7765.0,"delivered","2023-11-21 00:00:00.000"
11681.0,6901.0,"delivered","2023-11-23 00:00:00.000"
11682.0,8440.0,"delivered","2023-11-20 00:00:00.000"
11683.0,8870.0,"delivered","2023-11-20 00:00:00.000"
11684.0,5025.0,"delivered","2023-11-24 00:00:00.000"
11685.0,6836.0,"delivered","2023-11-21 00:00:00.000"
11686.0,1752.0,"delivered","2023-11-21 00:00:00.000"
11687.0,2747.0,"delivered","2023-11-20 00:00:00.000"
11688.0,6901.0,"delivered","2023-11-21 00:00:00.000"
11689.0,3176.0,"delivered","2023-11-21 00:00:00.000"
11690.0,4058.0,"canceled",
11691.0,7246.0,"delivered","2023-11-20 00:00:00.000"
11692.0,5694.0,"delivered","2023-11-20 00:00:00.000"
11693.0,8735.0,"delivered","2023-11-24 00:00:00.000"
11694.0,6317.0,"delivered","2023-11-20 00:00:00.000"
11695.0,4313.0,"delivered","2023-11-20 00:00:00.000"
11696.0,3813.0,"delivered","2023-11-21 00:00:00.000"
11697.0,1653.0,"delivered","2023-11-22 00:00:00.000"
11698.0,8835.0,"delivered","2023-11-20 00:00:00.000"
11699.0,9673.0,"delivered","2023-11-21 00:00:00.000"
11700.0,8374.0,"delivered","2023-11-22 00:00:00.000"
11701.0,6609.0,"delivered","2023-11-21 00:00:00.000"
11702.0,6024.0,"delivered","2023-11-22 00:00:00.000"
11703.0,1668.0,"delivered","2023-11-20 00:00:00.000"
11704.0,4614.0,"delivered","2023-11-21 00:00:00.000"
11705.0,2939.0,"delivered","2023-11-22 00:00:00.000"
11706.0,6826.0,"delivered","2023-11-21 00:00:00.000"
11707.0,2611.0,"delivered","2023-11-23 00:00:00.000"
11708.0,5729.0,"delivered","2023-11-20 00:00:00.000"
11709.0,1863.0,"canceled",
11710.0,7104.0,"delivered","2023-11-20 00:00:00.000"
11711.0,2673.0,"delivered","2023-11-23 00:00:00.000"
11712.0,5813.0,"delivered","2023-11-22 00:00:00.000"
11713.0,4911.0,"delivered","2023-11-22 00:00:00.000"
11714.0,1709.0,"delivered","2023-11-22 00:00:00.000"
11715.0,1293.0,"delivered","2023-11-20 00:00:00.000"
11716.0,8443.0,"delivered","2023-11-22 00:00:00.000"
11717.0,3063.0,"delivered","2023-11-22 00:00:00.000"
11718.0,8292.0,"delivered","2023-11-21 00:00:00.000"
11719.0,3101.0,"delivered","2023-11-20 00:00:00.000"
11720.0,9999.0,"delivered","2023-11-20 00:00:00.000"
11721.0,3991.0,"delivered","2023-11-20 00:00:00.000"
11722.0,5925.0,"delivered","2023-11-20 00:00:00.000"
11723.0,7912.0,"canceled",
11724.0,1111.0,"delivered","2023-11-20 00:00:00.000"
11725.0,8423.0,"delivered","2023-11-24 00:00:00.000"
11726.0,7600.0,"delivered","2023-11-24 00:00:00.000"
11727.0,7396.0,"delivered","2023-11-23 00:00:00.000"
11728.0,4592.0,"delivered","2023-11-22 00:00:00.000"
11729.0,6529.0,"delivered","2023-11-21 00:00:00.000"
11730.0,9617.0,"delivered","2023-11-25 00:00:00.000"
11731.0,5703.0,"delivered","2023-11-21 00:00:00.000"
11732.0,2694.0,"delivered","2023-11-24 00:00:00.000"
11733.0,3615.0,"delivered","2023-11-22 00:00:00.000"
11734.0,7457.0,"delivered","2023-11-25 00:00:00.000"
11735.0,1258.0,"delivered","2023-11-21 00:00:00.000"
11736.0,3357.0,"delivered","2023-11-24 00:00:00.000"
11737.0,7726.0,"delivered","2023-11-24 00:00:00.000"
11738.0,5156.0,"delivered","2023-11-23 00:00:00.000"
11739.0,5749.0,"delivered","2023-11-23 00:00:00.000"
11740.0,9263.0,"delivered","2023-11-21 00:00:00.000"
11741.0,3088.0,"delivered","2023-11-21 00:00:00.000"
11742.0,2471.0,"delivered","2023-11-22 00:00:00.000"
11743.0,3510.0,"delivered","2023-11-21 00:00:00.000"
11744.0,5508.0,"delivered","2023-11-21 00:00:00.000"
11745.0,8228.0,"delivered","2023-11-23 00:00:00.000"
11746.0,6585.0,"delivered","2023-11-24 00:00:00.000"
11747.0,5017.0,"delivered","2023-11-23 00:00:00.000"
11748.0,8534.0,"delivered","2023-11-22 00:00:00.000"
11749.0,9157.0,"delivered","2023-11-23 00:00:00.000"
11750.0,9385.0,"delivered","2023-11-24 00:00:00.000"
11751.0,1979.0,"delivered","2023-11-23 00:00:00.000"
11752.0,8732.0,"delivered","2023-11-23 00:00:00.000"
11753.0,9089.0,"delivered","2023-11-23 00:00:00.000"
11754.0,3324.0,"delivered","2023-11-23 00:00:00.000"
11755.0,4598.0,"delivered","2023-11-21 00:00:00.000"
11756.0,7343.0,"delivered","2023-11-24 00:00:00.000"
11757.0,7728.0,"delivered","2023-11-22 00:00:00.000"
11758.0,3581.0,"delivered","2023-11-23 00:00:00.000"
11759.0,7389.0,"delivered","2023-11-21 00:00:00.000"
11760.0,7423.0,"delivered","2023-11-23 00:00:00.000"
11761.0,9111.0,"delivered","2023-11-21 00:00:00.000"
11762.0,1596.0,"delivered","2023-11-22 00:00:00.000"
11763.0,1796.0,"delivered","2023-11-22 00:00:00.000"
11764.0,5215.0,"delivered","2023-11-21 00:00:00.000"
11765.0,4181.0,"delivered","2023-11-23 00:00:00.000"
11766.0,5161.0,"delivered","2023-11-21 00:00:00.000"
11767.0,4328.0,"delivered","2023-11-24 00:00:00.000"
11768.0,7608.0,"delivered","2023-11-22 00:00:00.000"
11769.0,9423.0,"delivered","2023-11-23 00:00:00.000"
11770.0,3071.0,"delivered","2023-11-23 00:00:00.000"
11771.0,2841.0,"delivered","2023-11-22 00:00:00.000"
11772.0,2328.0,"delivered","2023-11-21 00:00:00.000"
11773.0,2594.0,"delivered","2023-11-21 00:00:00.000"
11774.0,8349.0,"delivered","2023-11-21 00:00:00.000"
11775.0,1057.0,"delivered","2023-11-25 00:00:00.000"
11776.0,7805.0,"delivered","2023-11-21 00:00:00.000"
11777.0,9748.0,"delivered","2023-11-21 00:00:00.000"
11778.0,8148.0,"delivered","2023-11-23 00:00:00.000"
11779.0,3988.0,"delivered","2023-11-21 00:00:00.000"
11780.0,7425.0,"delivered","2023-11-25 00:00:00.000"
11781.0,9902.0,"delivered","2023-11-21 00:00:00.000"
11782.0,6548.0,"delivered","2023-11-21 00:00:00.000"
11783.0,2896.0,"delivered","2023-11-21 00:00:00.000"
11784.0,7104.0,"delivered","2023-11-23 00:00:00.000"
11785.0,9501.0,"delivered","2023-11-23 00:00:00.000"
11786.0,4341.0,"delivered","2023-11-21 00:00:00.000"
11787.0,7095.0,"delivered","2023-11-25 00:00:00.000"
11788.0,7025.0,"delivered","2023-11-21 00:00:00.000"
11789.0,8356.0,"delivered","2023-11-21 00:00:00.000"
11790.0,1605.0,"delivered","2023-11-21 00:00:00.000"
11791.0,5196.0,"delivered","2023-11-23 00:00:00.000"
11792.0,2984.0,"delivered","2023-11-22 00:00:00.000"
11793.0,8478.0,"delivered","2023-11-23 00:00:00.000"
11794.0,5672.0,"delivered","2023-11-24 00:00:00.000"
11795.0,6976.0,"delivered","2023-11-21 00:00:00.000"
11796.0,5929.0,"delivered","2023-11-23 00:00:00.000"
11797.0,7317.0,"delivered","2023-11-21 00:00:00.000"
11798.0,6834.0,"delivered","2023-11-21 00:00:00.000"
11799.0,3577.0,"delivered","2023-11-25 00:00:00.000"
11800.0,2865.0,"delivered","2023-11-21 00:00:00.000"
11801.0,5318.0,"delivered","2023-11-24 00:00:00.000"
11802.0,7149.0,"delivered","2023-11-21 00:00:00.000"
11803.0,4952.0,"delivered","2023-11-22 00:00:00.000"
11804.0,6331.0,"delivered","2023-11-21 00:00:00.000"
11805.0,4647.0,"delivered","2023-11-22 00:00:00.000"
11806.0,3175.0,"delivered","2023-11-21 00:00:00.000"
11807.0,6718.0,"delivered","2023-11-22 00:00:00.000"
11808.0,5457.0,"delivered","2023-11-23 00:00:00.000"
11809.0,6720.0,"delivered","2023-11-25 00:00:00.000"
11810.0,3189.0,"delivered","2023-11-24 00:00:00.000"
11811.0,4428.0,"delivered","2023-11-27 00:00:00.000"
11812.0,8761.0,"delivered","2023-11-22 00:00:00.000"
11813.0,8903.0,"delivered","2023-11-22 00:00:00.000"
11814.0,9761.0,"delivered","2023-11-23 00:00:00.000"
11815.0,7777.0,"canceled",
11816.0,2654.0,"delivered","2023-11-23 00:00:00.000"
11817.0,1077.0,"delivered","2023-11-24 00:00:00.000"
11818.0,7535.0,"delivered","2023-11-22 00:00:00.000"
11819.0,6028.0,"delivered","2023-11-23 00:00:00.000"
11820.0,9348.0,"delivered","2023-11-23 00:00:00.000"
11821.0,7527.0,"delivered","2023-11-25 00:00:00.000"
11822.0,3075.0,"delivered","2023-11-23 00:00:00.000"
11823.0,5693.0,"delivered","2023-11-23 00:00:00.000"
11824.0,9232.0,"delivered","2023-11-22 00:00:00.000"
11825.0,5090.0,"delivered","2023-11-22 00:00:00.000"
11826.0,5215.0,"delivered","2023-11-24 00:00:00.000"
11827.0,8634.0,"delivered","2023-11-22 00:00:00.000"
11828.0,1143.0,"delivered","2023-11-24 00:00:00.000"
11829.0,4110.0,"delivered","2023-11-25 00:00:00.000"
11830.0,6775.0,"delivered","2023-11-28 00:00:00.000"
11831.0,4069.0,"delivered","2023-11-26 00:00:00.000"
11832.0,1873.0,"delivered","2023-11-24 00:00:00.000"
11833.0,2201.0,"delivered","2023-11-25 00:00:00.000"
11834.0,5734.0,"delivered","2023-11-26 00:00:00.000"
11835.0,4261.0,"delivered","2023-11-26 00:00:00.000"
11836.0,8258.0,"delivered","2023-11-23 00:00:00.000"
11837.0,5227.0,"delivered","2023-11-22 00:00:00.000"
11838.0,1198.0,"delivered","2023-11-22 00:00:00.000"
11839.0,6006.0,"delivered","2023-11-23 00:00:00.000"
11840.0,6027.0,"delivered","2023-11-22 00:00:00.000"
11841.0,2698.0,"delivered","2023-11-24 00:00:00.000"
11842.0,4147.0,"delivered","2023-11-22 00:00:00.000"
11843.0,3248.0,"delivered","2023-11-22 00:00:00.000"
11844.0,5295.0,"delivered","2023-11-27 00:00:00.000"
11845.0,4088.0,"delivered","2023-11-22 00:00:00.000"
11846.0,3595.0,"delivered","2023-11-22 00:00:00.000"
11847.0,6584.0,"delivered","2023-11-22 00:00:00.000"
11848.0,1328.0,"delivered","2023-11-23 00:00:00.000"
11849.0,7794.0,"delivered","2023-11-23 00:00:00.000"
11850.0,1909.0,"canceled",
11851.0,6518.0,"delivered","2023-11-22 00:00:00.000"
11852.0,1379.0,"delivered","2023-11-24 00:00:00.000"
11853.0,5997.0,"delivered","2023-11-23 00:00:00.000"
11854.0,5705.0,"delivered","2023-11-23 00:00:00.000"
11855.0,6650.0,"delivered","2023-11-23 00:00:00.000"
11856.0,7966.0,"delivered","2023-11-25 00:00:00.000"
11857.0,9839.0,"delivered","2023-11-27 00:00:00.000"
11858.0,2116.0,"canceled",
11859.0,4793.0,"delivered","2023-11-23 00:00:00.000"
11860.0,2018.0,"delivered","2023-11-22 00:00:00.000"
11861.0,8020.0,"delivered","2023-11-24 00:00:00.000"
11862.0,1045.0,"delivered","2023-11-27 00:00:00.000"
11863.0,1098.0,"delivered","2023-11-23 00:00:00.000"
11864.0,3072.0,"delivered","2023-11-22 00:00:00.000"
11865.0,9992.0,"delivered","2023-11-24 00:00:00.000"
11866.0,6747.0,"delivered","2023-11-22 00:00:00.000"
11867.0,9558.0,"delivered","2023-11-24 00:00:00.000"
11868.0,8425.0,"delivered","2023-11-22 00:00:00.000"
11869.0,7156.0,"delivered","2023-11-23 00:00:00.000"
11870.0,9372.0,"delivered","2023-11-24 00:00:00.000"
11871.0,9785.0,"delivered","2023-11-22 00:00:00.000"
11872.0,1261.0,"delivered","2023-11-22 00:00:00.000"
