"customer_id","checkout_started_at","checkout_completed_at","order_id","customer_added_non_med_to_order","order_total_dollars"
7677.0,"2023-11-14 13:52:13.000",,,,
1957.0,"2023-11-14 13:56:20.000","2023-11-14 14:09:25.000",11225.0,"false",20.51
8217.0,"2023-11-14 14:00:17.000",,,,
7373.0,"2023-11-14 14:00:19.000","2023-11-14 14:08:09.000",11226.0,"false",36.67
7684.0,"2023-11-14 14:04:32.000",,,,
8050.0,"2023-11-14 14:09:40.000",,,,
8855.0,"2023-11-14 14:16:01.000",,,,
5956.0,"2023-11-14 14:24:09.000","2023-11-14 14:35:21.000",11227.0,"false",20.38
2929.0,"2023-11-14 14:32:22.000",,,,
6202.0,"2023-11-14 14:41:42.000",,,,
1974.0,"2023-11-14 14:43:08.000","2023-11-14 14:46:32.000",11228.0,"false",16.27
7182.0,"2023-11-14 14:52:36.000","2023-11-14 15:06:43.000",11229.0,"false",21.27
9599.0,"2023-11-14 14:54:43.000",,,,
4472.0,"2023-11-14 15:01:33.000","2023-11-14 15:03:13.000",11230.0,"false",14.09
4783.0,"2023-11-14 15:06:00.000","2023-11-14 15:09:23.000",11231.0,"false",18.71
7185.0,"2023-11-14 15:07:20.000","2023-11-14 15:10:28.000",11232.0,"false",19.39
8140.0,"2023-11-14 15:15:50.000",,,,
6068.0,"2023-11-14 15:24:46.000",,,,
6464.0,"2023-11-14 15:26:24.000",,,,
1647.0,"2023-11-14 15:35:40.000","2023-11-14 15:43:55.000",11233.0,"false",10.08
1111.0,"2023-11-14 15:43:01.000",,,,
9189.0,"2023-11-14 15:52:19.000","2023-11-14 15:57:58.000",11234.0,"false",26.58
3377.0,"2023-11-14 15:59:11.000",,,,
9266.0,"2023-11-14 16:04:03.000","2023-11-14 16:06:48.000",11235.0,"false",21.84
1958.0,"2023-11-14 16:09:20.000","2023-11-14 16:11:35.000",11236.0,"false",17.21
8943.0,"2023-11-14 16:13:27.000","2023-11-14 16:27:16.000",11237.0,"false",15.6
9476.0,"2023-11-14 16:20:53.000","2023-11-14 16:28:09.000",11238.0,"false",10.47
8389.0,"2023-11-14 16:30:03.000","2023-11-14 16:39:19.000",11239.0,"false",6.32
7693.0,"2023-11-14 16:39:08.000",,,,
3250.0,"2023-11-14 16:46:24.000","2023-11-14 16:58:56.000",11240.0,"false",20.75
5062.0,"2023-11-14 16:54:33.000","2023-11-14 17:03:05.000",11241.0,"false",15.63
6035.0,"2023-11-14 17:03:48.000","2023-11-14 17:13:41.000",11242.0,"false",20.86
5753.0,"2023-11-14 17:07:07.000","2023-11-14 17:08:50.000",11243.0,"false",20.56
4799.0,"2023-11-14 17:15:27.000","2023-11-14 17:29:56.000",11244.0,"false",13.63
8911.0,"2023-11-14 17:18:25.000","2023-11-14 17:28:31.000",11245.0,"false",13.73
9403.0,"2023-11-14 17:27:43.000","2023-11-14 17:41:02.000",11246.0,"false",16.55
1030.0,"2023-11-14 17:33:23.000","2023-11-14 17:42:49.000",11247.0,"false",24.82
1994.0,"2023-11-14 17:41:31.000","2023-11-14 17:44:36.000",11248.0,"false",18.57
2572.0,"2023-11-14 17:44:46.000","2023-11-14 17:52:37.000",11249.0,"false",18.78
3033.0,"2023-11-14 17:46:12.000",,,,
4173.0,"2023-11-14 17:47:36.000",,,,
8302.0,"2023-11-14 17:48:28.000","2023-11-14 17:53:00.000",11250.0,"false",13.8
2331.0,"2023-11-14 17:58:10.000","2023-11-14 18:09:50.000",11251.0,"false",24.95
6958.0,"2023-11-14 18:06:03.000","2023-11-14 18:13:43.000",11252.0,"false",18.36
4776.0,"2023-11-14 18:15:46.000","2023-11-14 18:24:52.000",11253.0,"false",20.36
8577.0,"2023-11-14 18:18:01.000",,,,
3949.0,"2023-11-14 18:20:48.000","2023-11-14 18:28:49.000",11254.0,"false",9.86
1574.0,"2023-11-14 18:24:33.000",,,,
1019.0,"2023-11-14 18:25:54.000",,,,
3750.0,"2023-11-14 18:26:19.000","2023-11-14 18:33:40.000",11255.0,"false",16.57
4769.0,"2023-11-14 18:29:46.000","2023-11-14 18:40:17.000",11256.0,"false",20.27
6420.0,"2023-11-14 18:38:23.000","2023-11-14 18:48:08.000",11257.0,"false",26.18
8618.0,"2023-11-14 18:44:07.000","2023-11-14 18:54:51.000",11258.0,"false",20.52
4718.0,"2023-11-14 18:44:11.000","2023-11-14 18:50:25.000",11259.0,"false",11.03
1203.0,"2023-11-14 18:45:03.000",,,,
2793.0,"2023-11-14 18:51:11.000","2023-11-14 19:02:11.000",11260.0,"false",16.38
4735.0,"2023-11-14 18:51:55.000","2023-11-14 18:55:18.000",11261.0,"false",24.91
1427.0,"2023-11-14 18:52:17.000","2023-11-14 18:55:41.000",11262.0,"false",34.67
8938.0,"2023-11-14 19:01:33.000",,,,
6886.0,"2023-11-14 19:04:38.000","2023-11-14 19:19:14.000",11263.0,"false",20.04
3580.0,"2023-11-14 19:10:25.000","2023-11-14 19:17:57.000",11264.0,"false",13.94
3867.0,"2023-11-14 19:14:48.000","2023-11-14 19:27:48.000",11265.0,"false",17.54
2402.0,"2023-11-14 19:24:21.000","2023-11-14 19:27:19.000",11266.0,"false",25.79
1163.0,"2023-11-14 19:27:26.000",,,,
1062.0,"2023-11-14 19:28:25.000","2023-11-14 19:42:17.000",11267.0,"false",13.5
2199.0,"2023-11-14 19:29:08.000","2023-11-14 19:30:02.000",11268.0,"false",23.91
2187.0,"2023-11-14 19:33:17.000",,,,
1791.0,"2023-11-14 19:39:04.000",,,,
3729.0,"2023-11-14 19:40:26.000","2023-11-14 19:49:14.000",11269.0,"false",17.12
5251.0,"2023-11-14 19:49:00.000","2023-11-14 19:56:01.000",11270.0,"false",24.67
4144.0,"2023-11-14 19:54:37.000","2023-11-14 20:00:12.000",11271.0,"false",23.08
2274.0,"2023-11-14 20:03:57.000",,,,
8664.0,"2023-11-15 00:39:37.000",,,,
2440.0,"2023-11-15 03:40:18.000",,,,
3809.0,"2023-11-15 04:22:13.000","2023-11-15 04:25:20.000",11272.0,"false",16.46
2854.0,"2023-11-15 06:28:51.000",,,,
2729.0,"2023-11-15 06:30:30.000",,,,
4511.0,"2023-11-15 06:34:21.000","2023-11-15 06:38:26.000",11273.0,"false",15.17
8678.0,"2023-11-15 06:43:02.000",,,,
2874.0,"2023-11-15 06:43:52.000","2023-11-15 06:48:39.000",11274.0,"false",25.76
9764.0,"2023-11-15 06:47:48.000","2023-11-15 06:52:26.000",11275.0,"false",19.44
2614.0,"2023-11-15 06:48:19.000","2023-11-15 06:52:46.000",11276.0,"false",26.29
7590.0,"2023-11-15 06:51:29.000",,,,
4039.0,"2023-11-15 06:53:28.000","2023-11-15 06:55:43.000",11277.0,"false",23.89
4894.0,"2023-11-15 06:55:01.000",,,,
2878.0,"2023-11-15 06:56:59.000",,,,
3151.0,"2023-11-15 06:58:28.000",,,,
8460.0,"2023-11-15 07:08:01.000","2023-11-15 07:15:13.000",11278.0,"false",22.64
9110.0,"2023-11-15 07:10:50.000","2023-11-15 07:18:44.000",11279.0,"false",21.76
3099.0,"2023-11-15 07:19:15.000","2023-11-15 07:24:22.000",11280.0,"false",24.64
4687.0,"2023-11-15 07:21:47.000","2023-11-15 07:29:49.000",11281.0,"false",21.27
2400.0,"2023-11-15 07:25:30.000","2023-11-15 07:33:57.000",11282.0,"false",6.63
2689.0,"2023-11-15 07:30:10.000","2023-11-15 07:43:00.000",11283.0,"false",11.38
4101.0,"2023-11-15 07:31:05.000","2023-11-15 07:33:46.000",11284.0,"false",25.52
9709.0,"2023-11-15 07:37:17.000",,,,
3921.0,"2023-11-15 07:41:20.000",,,,
8796.0,"2023-11-15 07:44:25.000","2023-11-15 07:51:02.000",11285.0,"false",17.69
9087.0,"2023-11-15 07:44:59.000","2023-11-15 07:57:14.000",11286.0,"false",18.06
3212.0,"2023-11-15 07:50:31.000","2023-11-15 07:51:28.000",11287.0,"false",19.52
5968.0,"2023-11-15 07:57:43.000",,,,
8840.0,"2023-11-15 08:07:16.000","2023-11-15 08:08:58.000",11288.0,"false",21.22
8586.0,"2023-11-15 08:12:19.000","2023-11-15 08:18:17.000",11289.0,"false",10.96
2468.0,"2023-11-15 08:15:02.000","2023-11-15 08:24:49.000",11290.0,"false",11.71
2017.0,"2023-11-15 08:24:31.000","2023-11-15 08:27:41.000",11291.0,"false",23.96
3767.0,"2023-11-15 08:34:20.000",,,,
5632.0,"2023-11-15 08:42:15.000","2023-11-15 08:54:06.000",11292.0,"false",17.79
8129.0,"2023-11-15 08:47:08.000","2023-11-15 09:00:38.000",11293.0,"false",19.75
6075.0,"2023-11-15 08:52:09.000","2023-11-15 08:53:24.000",11294.0,"false",26.58
1482.0,"2023-11-15 09:01:35.000",,,,
7444.0,"2023-11-15 09:04:20.000","2023-11-15 09:11:37.000",11295.0,"false",22.02
2558.0,"2023-11-15 09:12:01.000",,,,
8705.0,"2023-11-15 09:15:30.000","2023-11-15 09:16:24.000",11296.0,"false",21.54
6037.0,"2023-11-15 09:15:55.000","2023-11-15 09:19:31.000",11297.0,"false",15.7
1194.0,"2023-11-15 09:21:19.000","2023-11-15 09:30:48.000",11298.0,"false",26.88
8336.0,"2023-11-15 09:27:49.000","2023-11-15 09:42:32.000",11299.0,"false",13.8
1749.0,"2023-11-15 09:33:00.000","2023-11-15 09:45:18.000",11300.0,"false",36.96
3030.0,"2023-11-15 09:41:39.000",,,,
8419.0,"2023-11-15 09:48:56.000","2023-11-15 09:49:45.000",11301.0,"false",20.67
7763.0,"2023-11-15 09:54:20.000","2023-11-15 09:57:46.000",11302.0,"false",16.61
7584.0,"2023-11-15 10:01:20.000","2023-11-15 10:14:18.000",11303.0,"false",24.57
8932.0,"2023-11-15 10:02:00.000","2023-11-15 10:10:48.000",11304.0,"false",25.26
6245.0,"2023-11-15 10:08:53.000","2023-11-15 10:10:27.000",11305.0,"false",29.56
2034.0,"2023-11-15 10:13:22.000",,,,
4090.0,"2023-11-15 10:13:49.000",,,,
2677.0,"2023-11-15 10:15:00.000","2023-11-15 10:23:02.000",11306.0,"false",13.6
1885.0,"2023-11-15 10:24:31.000",,,,
9462.0,"2023-11-15 10:28:34.000","2023-11-15 10:32:10.000",11307.0,"false",26.58
4976.0,"2023-11-15 10:29:57.000","2023-11-15 10:30:44.000",11308.0,"false",22.57
2903.0,"2023-11-15 10:30:09.000","2023-11-15 10:33:09.000",11309.0,"false",24.25
4782.0,"2023-11-15 10:33:17.000","2023-11-15 10:37:37.000",11310.0,"false",16.46
3752.0,"2023-11-15 10:36:08.000","2023-11-15 10:39:48.000",11311.0,"false",18.11
4752.0,"2023-11-15 10:37:56.000",,,,
1723.0,"2023-11-15 10:47:13.000",,,,
2390.0,"2023-11-15 10:50:11.000","2023-11-15 11:02:37.000",11312.0,"false",16.92
9893.0,"2023-11-15 10:53:55.000","2023-11-15 11:04:22.000",11313.0,"false",22.23
8423.0,"2023-11-15 10:59:47.000",,,,
3713.0,"2023-11-15 11:01:46.000","2023-11-15 11:05:56.000",11314.0,"false",17.88
5815.0,"2023-11-15 11:11:40.000",,,,
5643.0,"2023-11-15 11:18:27.000",,,,
2949.0,"2023-11-15 11:24:44.000","2023-11-15 11:30:07.000",11315.0,"false",20.29
4138.0,"2023-11-15 11:27:36.000",,,,
6431.0,"2023-11-15 11:32:19.000","2023-11-15 11:46:39.000",11316.0,"false",15.36
8949.0,"2023-11-15 11:36:49.000","2023-11-15 11:50:52.000",11317.0,"false",17.55
2600.0,"2023-11-15 11:38:24.000",,,,
2052.0,"2023-11-15 11:40:43.000","2023-11-15 11:49:17.000",11318.0,"false",18.72
3180.0,"2023-11-15 11:46:24.000","2023-11-15 11:53:28.000",11319.0,"false",18.26
2909.0,"2023-11-15 11:54:20.000","2023-11-15 11:57:48.000",11320.0,"false",10.41
7608.0,"2023-11-15 11:56:34.000",,,,
2047.0,"2023-11-15 11:59:03.000",,,,
6439.0,"2023-11-15 12:07:02.000",,,,
4009.0,"2023-11-15 12:12:56.000",,,,
6938.0,"2023-11-15 12:14:23.000","2023-11-15 12:18:07.000",11321.0,"false",13.98
6871.0,"2023-11-15 12:14:58.000",,,,
7243.0,"2023-11-15 12:16:03.000",,,,
6478.0,"2023-11-15 12:17:33.000","2023-11-15 12:31:46.000",11322.0,"false",26.87
5575.0,"2023-11-15 12:23:59.000","2023-11-15 12:29:24.000",11323.0,"false",15.92
8057.0,"2023-11-15 12:25:25.000","2023-11-15 12:33:34.000",11324.0,"false",16.94
5166.0,"2023-11-15 12:30:04.000","2023-11-15 12:33:56.000",11325.0,"false",28.93
3546.0,"2023-11-15 12:31:33.000","2023-11-15 12:35:11.000",11326.0,"false",20.07
4449.0,"2023-11-15 12:38:32.000",,,,
5997.0,"2023-11-15 12:39:22.000","2023-11-15 12:44:46.000",11327.0,"false",17.56
8337.0,"2023-11-15 12:44:02.000",,,,
4281.0,"2023-11-15 12:48:42.000","2023-11-15 12:57:55.000",11328.0,"false",15.74
6017.0,"2023-11-15 12:50:24.000","2023-11-15 13:03:53.000",11329.0,"false",13.45
8603.0,"2023-11-15 12:55:28.000",,,,
3939.0,"2023-11-15 13:03:56.000",,,,
3483.0,"2023-11-15 13:08:19.000",,,,
1553.0,"2023-11-15 13:14:36.000",,,,
2818.0,"2023-11-15 13:23:35.000",,,,
4004.0,"2023-11-15 13:25:33.000","2023-11-15 13:33:36.000",11330.0,"false",15.68
5757.0,"2023-11-15 13:34:40.000",,,,
3416.0,"2023-11-15 13:39:03.000",,,,
2745.0,"2023-11-15 13:46:53.000","2023-11-15 13:47:03.000",11331.0,"false",20.7
3482.0,"2023-11-15 13:49:19.000","2023-11-15 13:53:22.000",11332.0,"false",24.42
3560.0,"2023-11-15 13:52:03.000","2023-11-15 13:58:20.000",11333.0,"false",8.84
3898.0,"2023-11-15 14:01:31.000",,,,
2106.0,"2023-11-15 14:04:18.000","2023-11-15 14:08:22.000",11334.0,"false",21.51
8388.0,"2023-11-15 14:11:57.000",,,,
9440.0,"2023-11-15 14:14:01.000",,,,
9790.0,"2023-11-15 14:18:54.000",,,,
5077.0,"2023-11-15 14:19:49.000","2023-11-15 14:28:19.000",11335.0,"false",25.96
4265.0,"2023-11-15 14:25:54.000","2023-11-15 14:27:05.000",11336.0,"false",20.3
8173.0,"2023-11-15 14:31:49.000","2023-11-15 14:35:55.000",11337.0,"false",22.91
1459.0,"2023-11-15 14:32:20.000","2023-11-15 14:45:06.000",11338.0,"false",23.55
9254.0,"2023-11-15 14:35:59.000",,,,
9350.0,"2023-11-15 14:38:28.000",,,,
5749.0,"2023-11-15 14:42:04.000",,,,
3050.0,"2023-11-15 14:48:22.000","2023-11-15 14:57:09.000",11339.0,"false",19.43
1696.0,"2023-11-15 14:54:31.000","2023-11-15 14:55:09.000",11340.0,"false",25.78
4596.0,"2023-11-15 14:55:28.000","2023-11-15 14:56:07.000",11341.0,"false",24.16
3449.0,"2023-11-15 15:00:51.000","2023-11-15 15:15:07.000",11342.0,"false",10.69
4436.0,"2023-11-15 15:07:58.000","2023-11-15 15:22:02.000",11343.0,"false",21.29
1504.0,"2023-11-15 15:10:01.000","2023-11-15 15:12:13.000",11344.0,"false",23.47
3139.0,"2023-11-15 15:10:02.000","2023-11-15 15:11:41.000",11345.0,"false",13.39
3334.0,"2023-11-15 15:10:03.000","2023-11-15 15:11:06.000",11346.0,"false",24.06
9628.0,"2023-11-15 15:18:53.000","2023-11-15 15:32:18.000",11347.0,"false",35.66
3379.0,"2023-11-15 15:22:54.000","2023-11-15 15:26:36.000",11348.0,"false",24.44
5895.0,"2023-11-15 15:28:02.000",,,,
3524.0,"2023-11-15 15:34:07.000",,,,
2711.0,"2023-11-15 15:36:20.000",,,,
2947.0,"2023-11-15 15:37:14.000","2023-11-15 15:47:02.000",11349.0,"false",11.25
4707.0,"2023-11-15 15:47:05.000","2023-11-15 15:55:15.000",11350.0,"false",21.84
6599.0,"2023-11-15 15:52:38.000",,,,
1768.0,"2023-11-15 15:52:50.000","2023-11-15 15:59:39.000",11351.0,"false",22.57
9422.0,"2023-11-15 15:59:23.000","2023-11-15 16:04:38.000",11352.0,"false",9.27
9878.0,"2023-11-15 15:59:39.000",,,,
9273.0,"2023-11-15 16:06:51.000","2023-11-15 16:14:39.000",11353.0,"false",25.75
2892.0,"2023-11-15 16:10:46.000",,,,
1358.0,"2023-11-15 16:14:18.000","2023-11-15 16:28:50.000",11354.0,"false",12.73
5987.0,"2023-11-15 16:21:30.000",,,,
9270.0,"2023-11-15 16:28:54.000",,,,
3141.0,"2023-11-15 16:33:38.000",,,,
3798.0,"2023-11-15 16:41:21.000",,,,
3582.0,"2023-11-15 16:47:51.000",,,,
3988.0,"2023-11-15 16:51:12.000",,,,
2207.0,"2023-11-15 16:53:49.000","2023-11-15 16:57:56.000",11355.0,"false",26.55
5160.0,"2023-11-15 16:59:23.000",,,,
9737.0,"2023-11-15 16:59:59.000",,,,
8101.0,"2023-11-15 17:01:26.000",,,,
6652.0,"2023-11-15 17:07:46.000",,,,
8559.0,"2023-11-15 17:15:01.000","2023-11-15 17:28:23.000",11356.0,"false",21.06
2475.0,"2023-11-15 17:19:16.000","2023-11-15 17:22:35.000",11357.0,"false",17.05
4719.0,"2023-11-15 17:29:01.000","2023-11-15 17:34:14.000",11358.0,"false",16.89
3776.0,"2023-11-15 17:35:46.000","2023-11-15 17:47:25.000",11359.0,"false",22.38
1070.0,"2023-11-15 17:38:17.000",,,,
7757.0,"2023-11-15 17:40:55.000",,,,
7111.0,"2023-11-15 17:49:26.000","2023-11-15 17:53:02.000",11360.0,"false",22.96
3609.0,"2023-11-15 17:52:32.000","2023-11-15 18:02:14.000",11361.0,"false",15.76
5679.0,"2023-11-15 17:58:05.000","2023-11-15 18:10:58.000",11362.0,"false",15.93
8061.0,"2023-11-15 18:01:11.000",,,,
1292.0,"2023-11-15 18:08:55.000",,,,
9017.0,"2023-11-15 18:10:07.000","2023-11-15 18:16:18.000",11363.0,"false",26.74
7227.0,"2023-11-15 18:17:21.000","2023-11-15 18:26:17.000",11364.0,"false",26.35
8582.0,"2023-11-15 18:17:49.000","2023-11-15 18:21:11.000",11365.0,"false",26.31
2936.0,"2023-11-15 18:21:25.000","2023-11-15 18:34:09.000",11366.0,"false",18.08
2637.0,"2023-11-15 18:25:02.000","2023-11-15 18:25:48.000",11367.0,"false",15.89
8733.0,"2023-11-15 18:25:26.000","2023-11-15 18:36:50.000",11368.0,"false",20.91
8737.0,"2023-11-15 18:26:52.000","2023-11-15 18:28:10.000",11369.0,"false",19.41
4222.0,"2023-11-15 18:35:41.000","2023-11-15 18:41:19.000",11370.0,"false",19.89
6225.0,"2023-11-15 18:40:27.000","2023-11-15 18:51:08.000",11371.0,"false",22.14
4855.0,"2023-11-15 18:44:35.000","2023-11-15 18:51:52.000",11372.0,"false",21.94
5971.0,"2023-11-15 18:50:35.000",,,,
7176.0,"2023-11-15 18:53:25.000",,,,
8975.0,"2023-11-15 19:01:11.000",,,,
1117.0,"2023-11-15 19:09:37.000",,,,
1815.0,"2023-11-15 19:12:03.000","2023-11-15 19:26:45.000",11373.0,"false",17.16
2025.0,"2023-11-15 19:21:07.000","2023-11-15 19:32:41.000",11374.0,"false",21.72
3575.0,"2023-11-15 19:26:46.000","2023-11-15 19:34:54.000",11375.0,"false",21.24
1761.0,"2023-11-15 19:36:01.000","2023-11-15 19:50:56.000",11376.0,"false",12.04
6779.0,"2023-11-15 19:43:27.000",,,,
1857.0,"2023-11-15 19:49:19.000",,,,
9067.0,"2023-11-15 19:56:33.000",,,,
8710.0,"2023-11-15 20:03:26.000","2023-11-15 20:11:33.000",11377.0,"false",19.09
7945.0,"2023-11-16 00:22:54.000","2023-11-16 00:35:04.000",11378.0,"false",29.03
8655.0,"2023-11-16 05:55:20.000",,,,
4075.0,"2023-11-16 06:01:37.000","2023-11-16 06:03:04.000",11379.0,"false",21.33
6215.0,"2023-11-16 06:09:45.000","2023-11-16 06:10:19.000",11380.0,"false",15.08
5040.0,"2023-11-16 06:16:53.000","2023-11-16 06:20:44.000",11381.0,"false",21.24
5343.0,"2023-11-16 06:19:56.000","2023-11-16 06:25:17.000",11382.0,"false",16.31
7578.0,"2023-11-16 06:23:17.000","2023-11-16 06:23:32.000",11383.0,"false",22.59
1174.0,"2023-11-16 06:26:44.000","2023-11-16 06:31:59.000",11384.0,"false",11.29
6387.0,"2023-11-16 06:27:21.000","2023-11-16 06:41:33.000",11385.0,"false",17.68
6064.0,"2023-11-16 06:37:09.000",,,,
2245.0,"2023-11-16 06:38:54.000","2023-11-16 06:41:59.000",11386.0,"false",14.73
7020.0,"2023-11-16 06:44:24.000",,,,
7353.0,"2023-11-16 06:47:01.000",,,,
5344.0,"2023-11-16 06:47:22.000","2023-11-16 07:02:18.000",11387.0,"false",17.59
4234.0,"2023-11-16 06:49:47.000","2023-11-16 06:53:07.000",11388.0,"false",22.85
2304.0,"2023-11-16 06:54:56.000","2023-11-16 06:58:55.000",11389.0,"false",21.68
9835.0,"2023-11-16 07:02:43.000","2023-11-16 07:15:08.000",11390.0,"false",21.59
3113.0,"2023-11-16 07:04:34.000","2023-11-16 07:10:48.000",11391.0,"false",18.63
3533.0,"2023-11-16 07:12:24.000","2023-11-16 07:16:13.000",11392.0,"false",26.33
3812.0,"2023-11-16 07:16:13.000","2023-11-16 07:25:28.000",11393.0,"false",13.98
9883.0,"2023-11-16 07:16:34.000","2023-11-16 07:24:43.000",11394.0,"false",27.59
3863.0,"2023-11-16 07:23:03.000","2023-11-16 07:35:40.000",11395.0,"false",26.06
7130.0,"2023-11-16 07:24:32.000","2023-11-16 07:37:36.000",11396.0,"false",26.31
9110.0,"2023-11-16 07:33:21.000",,,,
4752.0,"2023-11-16 07:36:36.000",,,,
2332.0,"2023-11-16 07:43:58.000","2023-11-16 07:44:16.000",11397.0,"false",17.64
6740.0,"2023-11-16 07:52:03.000",,,,
7909.0,"2023-11-16 08:01:45.000",,,,
9587.0,"2023-11-16 08:06:07.000","2023-11-16 08:06:20.000",11398.0,"false",13.91
7202.0,"2023-11-16 08:15:55.000",,,,
1404.0,"2023-11-16 08:25:12.000","2023-11-16 08:34:29.000",11399.0,"false",18.7
5558.0,"2023-11-16 08:34:07.000",,,,
7431.0,"2023-11-16 08:38:52.000",,,,
1265.0,"2023-11-16 08:39:01.000",,,,
8975.0,"2023-11-16 08:39:51.000","2023-11-16 08:54:12.000",11400.0,"false",22.26
8232.0,"2023-11-16 08:39:58.000",,,,
8469.0,"2023-11-16 08:44:19.000","2023-11-16 08:45:15.000",11401.0,"false",24.24
3386.0,"2023-11-16 08:49:08.000",,,,
1419.0,"2023-11-16 08:49:44.000",,,,
8138.0,"2023-11-16 08:50:21.000","2023-11-16 08:51:07.000",11402.0,"false",15.71
2225.0,"2023-11-16 08:58:32.000","2023-11-16 09:11:40.000",11403.0,"false",23.54
4381.0,"2023-11-16 08:59:39.000","2023-11-16 09:12:07.000",11404.0,"false",16.42
4908.0,"2023-11-16 09:00:22.000","2023-11-16 09:12:54.000",11405.0,"false",17.78
7131.0,"2023-11-16 09:02:55.000","2023-11-16 09:04:59.000",11406.0,"false",14.77
7966.0,"2023-11-16 09:03:05.000","2023-11-16 09:10:20.000",11407.0,"false",24.06
7627.0,"2023-11-16 09:03:51.000","2023-11-16 09:14:22.000",11408.0,"false",24.8
1840.0,"2023-11-16 09:07:39.000","2023-11-16 09:14:22.000",11409.0,"false",32.3
1697.0,"2023-11-16 09:16:27.000",,,,
7670.0,"2023-11-16 09:18:29.000","2023-11-16 09:30:41.000",11410.0,"false",20.1
5802.0,"2023-11-16 09:22:14.000",,,,
8343.0,"2023-11-16 09:22:42.000","2023-11-16 09:35:41.000",11411.0,"false",20.61
8141.0,"2023-11-16 09:28:37.000","2023-11-16 09:40:36.000",11412.0,"false",21.97
1788.0,"2023-11-16 09:31:07.000",,,,
6684.0,"2023-11-16 09:38:10.000","2023-11-16 09:48:11.000",11413.0,"false",17.18
5267.0,"2023-11-16 09:42:35.000",,,,
4199.0,"2023-11-16 09:48:18.000","2023-11-16 09:52:24.000",11414.0,"false",14.49
5434.0,"2023-11-16 09:53:05.000","2023-11-16 09:59:51.000",11415.0,"false",23.63
4320.0,"2023-11-16 10:01:56.000",,,,
9380.0,"2023-11-16 10:04:34.000",,,,
1981.0,"2023-11-16 10:06:04.000",,,,
4796.0,"2023-11-16 10:07:43.000","2023-11-16 10:13:24.000",11416.0,"false",9.1
4226.0,"2023-11-16 10:10:33.000",,,,
9302.0,"2023-11-16 10:10:35.000",,,,
6349.0,"2023-11-16 10:13:36.000",,,,
9333.0,"2023-11-16 10:17:10.000","2023-11-16 10:28:42.000",11417.0,"false",18.4
6460.0,"2023-11-16 10:18:49.000",,,,
7673.0,"2023-11-16 10:20:50.000","2023-11-16 10:21:25.000",11418.0,"false",21.38
8344.0,"2023-11-16 10:26:26.000","2023-11-16 10:36:28.000",11419.0,"false",18.19
4749.0,"2023-11-16 10:35:18.000","2023-11-16 10:41:54.000",11420.0,"false",15.61
2587.0,"2023-11-16 10:36:17.000",,,,
9209.0,"2023-11-16 10:40:15.000",,,,
2253.0,"2023-11-16 10:46:28.000",,,,
4834.0,"2023-11-16 10:51:39.000","2023-11-16 10:54:48.000",11421.0,"false",13.76
2561.0,"2023-11-16 10:59:35.000","2023-11-16 11:11:58.000",11422.0,"false",14.37
3585.0,"2023-11-16 11:02:48.000","2023-11-16 11:03:14.000",11423.0,"false",14.41
8281.0,"2023-11-16 11:11:03.000",,,,
5004.0,"2023-11-16 11:18:43.000",,,,
1489.0,"2023-11-16 11:27:05.000",,,,
2544.0,"2023-11-16 11:35:21.000","2023-11-16 11:41:25.000",11424.0,"false",18.59
5534.0,"2023-11-16 11:37:11.000","2023-11-16 11:44:19.000",11425.0,"false",20.39
4779.0,"2023-11-16 11:39:42.000","2023-11-16 11:47:05.000",11426.0,"false",32.63
2122.0,"2023-11-16 11:47:10.000","2023-11-16 11:57:22.000",11427.0,"false",13.59
2218.0,"2023-11-16 11:56:45.000","2023-11-16 11:58:09.000",11428.0,"false",20.81
9227.0,"2023-11-16 12:01:26.000","2023-11-16 12:05:48.000",11429.0,"false",27.37
4498.0,"2023-11-16 12:05:51.000",,,,
6628.0,"2023-11-16 12:13:35.000","2023-11-16 12:15:33.000",11430.0,"false",29.92
2423.0,"2023-11-16 12:21:53.000","2023-11-16 12:29:55.000",11431.0,"false",11.99
1592.0,"2023-11-16 12:22:21.000",,,,
1277.0,"2023-11-16 12:24:34.000","2023-11-16 12:34:59.000",11432.0,"false",9.54
9904.0,"2023-11-16 12:30:30.000","2023-11-16 12:38:31.000",11433.0,"false",21.78
6624.0,"2023-11-16 12:32:55.000",,,,
9968.0,"2023-11-16 12:41:46.000","2023-11-16 12:51:22.000",11434.0,"false",15.9
6603.0,"2023-11-16 12:42:01.000","2023-11-16 12:51:07.000",11435.0,"false",17.02
7224.0,"2023-11-16 12:50:16.000",,,,
5296.0,"2023-11-16 12:54:48.000","2023-11-16 12:57:55.000",11436.0,"false",7.54
4923.0,"2023-11-16 12:55:58.000",,,,
9970.0,"2023-11-16 12:58:04.000","2023-11-16 13:06:10.000",11437.0,"false",15.58
6511.0,"2023-11-16 13:07:16.000","2023-11-16 13:08:16.000",11438.0,"false",18.28
5696.0,"2023-11-16 13:09:25.000","2023-11-16 13:10:47.000",11439.0,"false",20.4
4105.0,"2023-11-16 13:10:09.000","2023-11-16 13:18:00.000",11440.0,"false",24.19
6666.0,"2023-11-16 13:19:14.000",,,,
9888.0,"2023-11-16 13:24:05.000",,,,
5395.0,"2023-11-16 13:32:59.000",,,,
5673.0,"2023-11-16 13:38:16.000","2023-11-16 13:45:30.000",11441.0,"false",20.16
